# time_sec, throughput_Mbps
1,0
1.1,0.4288
1.2,2.40128
1.3,1.84384
1.4,3.04448
1.5,2.22976
1.6,3.6448
1.7,2.65856
1.8,4.33088
1.9,3.08736
2,5.05984
2.1,3.60192
2.2,5.66016
2.3,4.0736
2.4,5.66016
2.5,5.18848
2.6,5.5744
2.7,6.30336
2.8,5.5744
2.9,7.41824
3,5.53152
3.1,8.49024
3.2,5.83168
3.3,8.96192
3.4,6.0032
3.5,9.0048
3.6,6.0032
3.7,9.0048
3.8,6.0032
3.9,8.83328
4,6.17472
4.1,8.49024
4.2,6.51776
4.3,8.1472
4.4,6.8608
4.5,7.76128
4.6,7.24672
4.7,7.41824
4.8,7.58976
4.9,7.0752
5,7.9328
5.1,6.73216
5.2,8.27584
5.3,6.38912
5.4,8.61888
5.5,6.0032
5.6,9.0048
5.7,6.0032
5.8,9.0048
5.9,6.0032
6,9.0048
6.1,6.0032
6.2,9.0048
6.3,6.0032
6.4,9.0048
6.5,6.0032
6.6,8.66176
6.7,6.34624
6.8,8.31872
6.9,6.68928
7,7.97568
7.1,7.03232
7.2,7.63264
7.3,7.37536
7.4,7.24672
7.5,7.76128
7.6,6.90368
7.7,8.10432
7.8,6.56064
7.9,8.44736
8,6.2176
8.1,8.7904
8.2,6.0032
8.3,9.0048
8.4,6.0032
8.5,9.0048
8.6,6.0032
8.7,9.0048
8.8,6.0032
8.9,9.0048
9,6.0032
9.1,8.87616
9.2,6.13184
9.3,8.49024
9.4,6.51776
9.5,8.1472
9.6,6.8608
9.7,7.80416
9.8,7.20384
9.9,7.46112
10,7.54688
10.1,7.11808
10.2,7.88992
10.3,6.73216
10.4,8.27584
10.5,6.38912
10.6,8.61888
10.7,6.04608
10.8,8.96192
10.9,6.0032
11,9.0048
11.1,6.0032
11.2,9.0048
11.3,6.0032
11.4,9.0048
11.5,6.0032
11.6,9.0048
11.7,6.0032
11.8,8.70464
11.9,6.30336
12,8.3616
12.1,6.6464
12.2,7.97568
12.3,7.03232
12.4,7.63264
12.5,7.37536
12.6,7.2896
12.7,7.7184
12.8,6.94656
12.9,8.06144
13,6.60352
13.1,8.40448
13.2,6.26048
13.3,8.74752
13.4,6.0032
13.5,9.0048
13.6,6.0032
13.7,9.0048
13.8,6.0032
13.9,9.0048
14,6.0032
14.1,9.0048
14.2,6.0032
14.3,8.87616
14.4,6.13184
14.5,8.53312
14.6,6.47488
14.7,8.19008
14.8,6.81792
14.9,7.84704
15,7.16096
15.1,7.46112
15.2,7.54688
15.3,7.11808
15.4,7.88992
15.5,6.77504
15.6,8.23296
15.7,6.432
15.8,8.576
15.9,6.08896
16,8.91904
16.1,6.0032
16.2,9.0048
16.3,6.0032
16.4,9.0048
16.5,6.0032
16.6,9.0048
16.7,6.0032
16.8,9.0048
16.9,6.0032
17,8.70464
17.1,6.30336
17.2,8.3616
17.3,6.6464
17.4,8.01856
17.5,6.98944
17.6,7.67552
17.7,7.33248
17.8,7.33248
17.9,7.67552
18,6.98944
18.1,8.01856
18.2,6.60352
18.3,8.40448
18.4,6.26048
18.5,8.74752
18.6,6.0032
18.7,9.0048
18.8,6.0032
18.9,9.0048
19,6.0032
19.1,9.0048
19.2,6.0032
19.3,9.0048
19.4,6.0032
19.5,8.91904
19.6,6.08896
19.7,8.576
19.8,6.432
19.9,8.23296
20,6.77504
20.1,7.84704
20.2,7.16096
20.3,7.504
20.4,7.504
20.5,7.16096
20.6,7.84704
20.7,6.81792
20.8,8.19008
20.9,6.47488
21,8.53312
21.1,6.08896
21.2,8.91904
21.3,6.0032
21.4,9.0048
21.5,6.0032
21.6,9.0048
21.7,6.0032
21.8,9.0048
21.9,6.0032
22,9.0048
22.1,6.0032
22.2,8.74752
22.3,6.26048
22.4,8.40448
22.5,6.60352
22.6,8.06144
22.7,6.94656
22.8,7.7184
22.9,7.2896
23,7.33248
23.1,7.67552
23.2,6.98944
23.3,8.01856
23.4,6.6464
23.5,8.3616
23.6,6.30336
23.7,8.70464
23.8,6.0032
23.9,9.0048
24,6.0032
24.1,9.0048
24.2,6.0032
24.3,9.0048
24.4,6.0032
24.5,9.0048
24.6,6.0032
24.7,8.96192
24.8,6.04608
24.9,8.576
25,6.432
25.1,8.23296
25.2,6.77504
25.3,7.88992
25.4,7.11808
25.5,7.54688
25.6,7.46112
25.7,7.20384
25.8,7.80416
25.9,6.81792
26,8.19008
26.1,6.47488
26.2,8.53312
26.3,6.13184
26.4,8.87616
26.5,6.0032
26.6,9.0048
26.7,6.0032
26.8,9.0048
26.9,6.0032
27,9.0048
27.1,6.0032
27.2,9.0048
27.3,6.0032
27.4,8.7904
27.5,6.2176
27.6,8.44736
27.7,6.56064
27.8,8.06144
27.9,6.94656
28,7.7184
28.1,7.2896
28.2,7.37536
28.3,7.63264
28.4,7.03232
28.5,7.97568
28.6,6.68928
28.7,8.31872
28.8,6.30336
28.9,8.70464
29,6.0032
29.1,9.0048
29.2,6.0032
29.3,9.0048
29.4,6.0032
29.5,9.0048
29.6,6.0032
29.7,9.0048
29.8,6.0032
29.9,8.96192
30,6.04608
30.1,8.61888
30.2,6.38912
30.3,8.27584
30.4,6.73216
30.5,7.9328
30.6,7.0752
30.7,7.54688
30.8,7.46112
30.9,7.20384
31,7.80416
31.1,6.8608
31.2,8.1472
31.3,6.51776
31.4,8.49024
31.5,6.17472
31.6,8.83328
31.7,6.0032
31.8,9.0048
31.9,6.0032
32,9.0048
32.1,6.0032
32.2,9.0048
32.3,6.0032
32.4,9.0048
32.5,6.0032
32.6,8.7904
32.7,6.2176
32.8,8.44736
32.9,6.56064
33,8.10432
33.1,6.90368
33.2,7.76128
33.3,7.24672
33.4,7.41824
33.5,7.58976
33.6,7.0752
33.7,7.9328
33.8,6.68928
33.9,8.31872
34,6.34624
34.1,8.66176
34.2,6.0032
34.3,9.0048
34.4,6.0032
34.5,9.0048
34.6,6.0032
34.7,9.0048
34.8,6.0032
34.9,9.0048
35,6.0032
35.1,9.0048
35.2,6.0032
35.3,8.66176
35.4,6.34624
35.5,8.27584
35.6,6.73216
35.7,7.9328
35.8,7.0752
35.9,7.58976
36,7.41824
36.1,7.24672
36.2,7.76128
36.3,6.90368
36.4,8.10432
36.5,6.56064
36.6,8.44736
36.7,6.17472
36.8,8.83328
36.9,6.0032
37,9.0048
37.1,6.0032
37.2,9.0048
37.3,6.0032
37.4,9.0048
37.5,6.0032
37.6,9.0048
37.7,6.0032
37.8,8.83328
37.9,6.17472
38,8.49024
38.1,6.51776
38.2,8.1472
38.3,6.8608
38.4,7.80416
38.5,7.20384
38.6,7.41824
38.7,7.58976
38.8,7.0752
