# time_sec, throughput_Mbps
1,0
1.1,0.4288
1.2,5.40288
1.3,14.8512
1.4,22.56
1.5,22.56
1.6,22.56
1.7,22.56
1.8,22.56
1.9,22.56
2,22.56
2.1,22.6029
2.2,22.56
2.3,22.56
2.4,22.56
2.5,22.56
2.6,22.56
2.7,22.56
2.8,22.56
2.9,22.56
3,22.56
3.1,22.5942
3.2,22.56
3.3,22.56
3.4,22.56
3.5,22.56
3.6,22.56
3.7,22.56
3.8,22.56
3.9,22.56
4,22.56
4.1,22.56
4.2,22.56
4.3,22.56
4.4,22.56
4.5,22.6029
4.6,22.56
4.7,22.56
4.8,22.56
4.9,22.56
5,22.56
5.1,22.56
5.2,22.56
5.3,22.56
5.4,22.56
5.5,22.56
5.6,22.56
5.7,22.56
5.8,22.56
5.9,22.6029
6,22.56
6.1,22.56
6.2,22.56
6.3,22.56
6.4,22.56
6.5,22.56
6.6,22.56
6.7,22.56
6.8,22.56
6.9,22.5942
7,22.56
7.1,22.56
7.2,22.56
7.3,22.56
7.4,22.56
7.5,22.56
7.6,22.56
7.7,22.56
7.8,22.56
7.9,22.56
8,22.56
8.1,22.56
8.2,22.56
8.3,22.6029
8.4,22.56
8.5,22.56
8.6,22.56
8.7,22.56
8.8,22.56
8.9,22.56
9,22.56
9.1,22.56
9.2,22.56
9.3,22.56
9.4,22.56
9.5,22.56
9.6,22.6029
9.7,22.56
9.8,22.56
9.9,22.56
10,22.56
10.1,22.56
10.2,22.56
10.3,22.56
10.4,22.56
10.5,22.56
10.6,22.56
10.7,22.5942
10.8,22.56
10.9,22.56
11,22.56
11.1,22.56
11.2,22.56
11.3,22.56
11.4,22.56
11.5,22.56
11.6,22.56
11.7,22.56
11.8,22.56
11.9,22.56
12,22.56
12.1,22.6029
12.2,22.56
12.3,22.56
12.4,22.56
12.5,22.56
12.6,22.56
12.7,22.56
12.8,22.56
12.9,22.56
13,22.56
13.1,22.56
13.2,22.56
13.3,22.56
13.4,22.6029
13.5,22.56
13.6,22.56
13.7,22.56
13.8,22.56
13.9,22.56
14,22.56
14.1,22.56
14.2,22.56
14.3,22.56
14.4,22.5942
14.5,22.56
14.6,22.56
14.7,22.56
14.8,22.56
14.9,22.56
15,22.56
15.1,22.56
15.2,22.56
15.3,22.56
15.4,22.56
15.5,22.56
15.6,22.56
15.7,22.56
15.8,22.6029
15.9,22.56
16,22.56
16.1,22.56
16.2,22.56
16.3,22.56
16.4,22.56
16.5,22.56
16.6,22.56
16.7,22.56
16.8,22.56
16.9,22.56
17,22.56
17.1,22.56
17.2,22.6029
17.3,22.56
17.4,22.56
17.5,22.56
17.6,22.56
17.7,22.56
17.8,22.56
17.9,22.56
18,22.56
18.1,22.56
18.2,22.5942
18.3,22.56
18.4,22.56
18.5,22.56
18.6,22.56
18.7,22.56
18.8,22.56
18.9,22.56
19,22.56
19.1,22.56
19.2,22.56
19.3,22.56
19.4,22.56
19.5,22.56
19.6,22.6029
19.7,22.56
19.8,22.56
19.9,22.56
20,22.56
20.1,22.56
20.2,22.56
20.3,22.56
20.4,22.56
20.5,22.56
20.6,22.56
20.7,22.56
20.8,22.56
20.9,22.56
21,22.6029
21.1,22.56
21.2,22.56
21.3,22.56
21.4,22.56
21.5,22.56
21.6,22.56
21.7,22.56
21.8,22.56
21.9,22.56
22,22.5942
22.1,22.56
22.2,22.56
22.3,22.56
22.4,22.56
22.5,22.56
22.6,22.56
22.7,22.56
22.8,22.56
22.9,22.56
23,22.56
23.1,22.56
23.2,22.56
23.3,22.56
23.4,22.6029
23.5,22.56
23.6,22.56
23.7,22.56
23.8,22.56
23.9,22.56
24,22.56
24.1,22.56
24.2,22.56
24.3,22.56
24.4,22.56
24.5,22.56
24.6,22.56
24.7,22.6029
24.8,22.56
24.9,22.56
25,22.56
25.1,22.56
25.2,22.56
25.3,22.56
25.4,22.56
25.5,22.56
25.6,22.56
25.7,22.56
25.8,22.5942
25.9,22.56
26,22.56
26.1,22.56
26.2,22.56
26.3,22.56
26.4,22.56
26.5,22.56
26.6,22.56
26.7,22.56
26.8,22.56
26.9,22.56
27,22.56
27.1,22.56
27.2,22.6029
27.3,22.56
27.4,22.56
27.5,22.56
27.6,22.56
27.7,22.56
27.8,22.56
27.9,22.56
28,22.56
28.1,22.56
28.2,22.56
28.3,22.56
28.4,22.56
28.5,22.6029
28.6,22.56
28.7,22.56
28.8,22.56
28.9,22.56
29,22.56
29.1,22.56
29.2,22.56
29.3,22.56
29.4,22.56
29.5,22.56
29.6,22.5942
29.7,22.56
29.8,22.56
29.9,22.56
30,22.56
30.1,22.56
30.2,22.56
30.3,22.56
30.4,22.56
30.5,22.56
30.6,22.56
30.7,22.56
30.8,22.56
30.9,22.56
31,22.6029
31.1,22.56
31.2,22.56
31.3,22.56
31.4,22.56
31.5,22.56
31.6,22.56
31.7,22.56
31.8,22.56
31.9,22.56
32,22.56
32.1,22.56
32.2,22.56
32.3,22.6029
32.4,22.56
32.5,22.56
32.6,22.56
32.7,22.56
32.8,22.56
32.9,22.56
33,22.56
33.1,22.56
33.2,22.56
33.3,22.5942
33.4,22.56
33.5,22.56
33.6,22.56
33.7,22.56
33.8,22.56
33.9,22.56
34,22.56
34.1,22.56
34.2,22.56
34.3,22.56
34.4,22.56
34.5,22.56
34.6,22.56
34.7,22.6029
34.8,22.56
34.9,22.56
35,22.56
35.1,22.56
35.2,22.56
35.3,22.56
35.4,22.56
35.5,22.56
35.6,22.56
35.7,22.56
35.8,22.56
35.9,22.56
36,22.56
36.1,22.6029
36.2,22.56
36.3,22.56
36.4,22.56
36.5,22.56
36.6,22.56
36.7,22.56
36.8,22.56
36.9,22.56
37,22.56
37.1,22.5942
37.2,22.56
37.3,22.56
37.4,22.56
37.5,22.56
37.6,22.56
37.7,22.56
37.8,22.56
37.9,22.56
38,22.56
38.1,22.56
38.2,22.56
38.3,22.56
38.4,22.56
38.5,22.6029
38.6,22.56
38.7,22.56
38.8,22.56
38.9,22.56
39,22.56
39.1,22.56
39.2,22.56
39.3,22.56
39.4,22.56
39.5,22.56
39.6,22.56
39.7,22.56
39.8,22.56
39.9,22.6029
40,22.56
40.1,22.56
40.2,22.56
40.3,22.56
40.4,22.56
40.5,22.56
40.6,22.56
40.7,22.56
40.8,22.56
40.9,22.5942
41,22.56
41.1,22.56
41.2,22.56
41.3,22.56
41.4,22.56
41.5,22.56
41.6,22.56
41.7,22.56
41.8,22.56
41.9,22.56
42,22.56
42.1,22.56
42.2,22.56
42.3,22.6029
42.4,22.56
42.5,22.56
42.6,22.56
42.7,22.56
42.8,22.56
42.9,22.56
43,22.56
43.1,22.56
