# time_sec, throughput_Mbps
1,0
1.1,5.05984
1.2,2.05824
1.3,1.2864
1.4,1.2864
1.5,0.90048
1.6,0.94336
1.7,1.2864
1.8,0.90048
1.9,0.90048
2,1.24352
2.1,0.90048
2.2,1.072
2.3,1.02912
2.4,0.98624
2.5,1.20064
2.6,0.98624
2.7,1.2864
2.8,0.94336
2.9,0.81472
3,1.32928
3.1,0.94336
3.2,0.90048
3.3,1.24352
3.4,0.8576
3.5,0.98624
3.6,1.15776
3.7,0.98624
3.8,1.072
3.9,0.94336
4,1.072
4.1,1.02912
4.2,0.90048
4.3,1.15776
4.4,1.15776
4.5,0.98624
4.6,1.2864
4.7,0.81472
4.8,1.072
4.9,1.15776
5,0.90048
5.1,1.072
5.2,1.02912
5.3,1.072
5.4,1.02912
5.5,0.90048
5.6,1.072
5.7,1.072
5.8,0.90048
5.9,1.15776
6,0.94336
6.1,0.98624
6.2,1.2864
6.3,0.90048
6.4,1.2864
6.5,1.02912
6.6,0.90048
6.7,1.15776
6.8,0.94336
6.9,0.98624
7,1.15776
7.1,0.8576
7.2,1.20064
7.3,0.94336
7.4,0.98624
7.5,1.15776
7.6,0.8576
7.7,1.072
7.8,1.15776
7.9,0.77184
8,1.2864
8.1,1.02912
8.2,0.98624
8.3,1.2864
8.4,0.90048
8.5,1.072
8.6,1.072
8.7,0.90048
8.8,1.15776
8.9,0.94336
9,1.072
9.1,1.072
9.2,0.8576
9.3,1.15776
9.4,0.98624
9.5,0.90048
9.6,1.32928
9.7,0.77184
9.8,0.98624
9.9,1.2864
10,0.90048
10.1,1.2864
10.2,1.02912
10.3,0.98624
10.4,1.072
10.5,0.94336
10.6,1.15776
10.7,0.98624
10.8,0.8576
10.9,1.2864
11,0.8576
11.1,0.98624
11.2,1.2864
11.3,0.72896
11.4,1.072
11.5,1.24352
11.6,0.90048
11.7,1.32928
11.8,0.94336
11.9,1.072
12,1.15776
12.1,0.77184
12.2,1.2864
12.3,0.98624
12.4,0.77184
12.5,1.32928
12.6,0.94336
12.7,0.90048
12.8,1.24352
12.9,0.77184
13,1.072
13.1,1.15776
