# time_sec, throughput_Mbps
1,0
1.1,0.4288
1.2,5.40288
1.3,14.4077
1.4,20.9206
1.5,21.0429
1.6,21.12
1.7,21.1971
1.8,21.24
1.9,21.4029
2,21.36
2.1,21.36
2.2,21.4029
2.3,21.2742
2.4,21.36
2.5,21.36
2.6,21.4029
2.7,21.36
2.8,21.36
2.9,21.1971
3,21.2829
3.1,21.36
3.2,21.4029
3.3,21.36
3.4,21.36
3.5,21.2742
3.6,21.4029
3.7,21.36
3.8,21.36
3.9,21.36
4,21.1971
4.1,21.4029
4.2,21.36
4.3,21.36
4.4,21.36
4.5,21.4029
4.6,21.2742
4.7,21.36
4.8,21.36
4.9,21.4029
5,21.36
5.1,21.36
5.2,21.12
5.3,21.36
5.4,21.36
5.5,21.4029
5.6,21.36
5.7,21.36
5.8,21.2742
5.9,21.4029
6,21.36
6.1,21.36
6.2,21.3171
6.3,21.24
6.4,21.4029
6.5,21.36
6.6,21.36
6.7,21.36
6.8,21.3171
6.9,21.36
7,21.36
7.1,21.36
7.2,21.4029
7.3,21.36
7.4,21.1971
7.5,21.2829
7.6,21.36
7.7,21.4029
7.8,21.36
7.9,21.36
8,21.2742
8.1,21.4029
8.2,21.36
8.3,21.36
8.4,21.36
8.5,21.1971
8.6,21.4029
8.7,21.36
8.8,21.36
8.9,21.36
9,21.4029
9.1,21.2742
9.2,21.36
9.3,21.36
9.4,21.4029
9.5,21.36
9.6,21.36
9.7,21.12
9.8,21.36
9.9,21.36
10,21.4029
10.1,21.36
10.2,21.36
10.3,21.2742
10.4,21.4029
10.5,21.36
10.6,21.36
10.7,21.3171
10.8,21.24
10.9,21.4029
11,21.36
11.1,21.36
11.2,21.36
11.3,21.3171
11.4,21.36
11.5,21.36
11.6,21.36
11.7,21.4029
11.8,21.36
11.9,21.1971
12,21.2829
12.1,21.36
12.2,21.36
12.3,21.4029
12.4,21.36
12.5,21.2742
12.6,21.36
12.7,21.4029
12.8,21.36
12.9,21.36
13,21.1971
13.1,21.36
13.2,21.4029
13.3,21.36
13.4,21.36
13.5,21.36
13.6,21.3171
13.7,21.36
13.8,21.36
13.9,21.36
14,21.4029
14.1,21.36
14.2,21.12
14.3,21.36
14.4,21.36
14.5,21.36
14.6,21.4029
14.7,21.36
14.8,21.2742
14.9,21.36
15,21.4029
15.1,21.36
15.2,21.3171
15.3,21.24
15.4,21.4029
15.5,21.36
15.6,21.36
15.7,21.36
15.8,21.3171
15.9,21.36
16,21.36
16.1,21.36
16.2,21.36
16.3,21.4029
16.4,21.1971
16.5,21.2829
16.6,21.36
16.7,21.36
16.8,21.4029
16.9,21.36
17,21.2742
17.1,21.36
17.2,21.4029
17.3,21.36
17.4,21.36
17.5,21.1971
17.6,21.36
17.7,21.4029
17.8,21.36
17.9,21.36
18,21.36
18.1,21.3171
18.2,21.36
18.3,21.36
18.4,21.36
18.5,21.4029
18.6,21.36
18.7,21.12
18.8,21.36
18.9,21.36
19,21.36
19.1,21.4029
19.2,21.36
19.3,21.2742
19.4,21.36
19.5,21.4029
19.6,21.36
19.7,21.3171
19.8,21.24
19.9,21.36
20,21.4029
20.1,21.36
20.2,21.36
20.3,21.3171
20.4,21.36
20.5,21.36
20.6,21.36
20.7,21.36
20.8,21.4029
20.9,21.1971
21,21.2829
21.1,21.36
21.2,21.36
21.3,21.36
21.4,21.4029
21.5,21.2742
21.6,21.36
21.7,21.36
21.8,21.4029
21.9,21.36
22,21.1971
22.1,21.36
22.2,21.36
22.3,21.4029
22.4,21.36
22.5,21.36
22.6,21.2829
22.7,21.3942
22.8,21.36
22.9,21.36
23,21.36
23.1,21.4029
23.2,21.12
23.3,21.36
23.4,21.36
23.5,21.36
23.6,21.4029
23.7,21.36
23.8,21.2742
23.9,21.36
24,21.36
24.1,21.4029
24.2,21.3171
24.3,21.24
24.4,21.36
24.5,21.4029
24.6,21.36
24.7,21.36
24.8,21.3171
24.9,21.36
25,21.36
25.1,21.36
25.2,21.36
25.3,21.36
25.4,21.24
25.5,21.2829
25.6,21.36
25.7,21.36
25.8,21.36
25.9,21.4029
26,21.2742
26.1,21.36
26.2,21.36
26.3,21.4029
26.4,21.36
26.5,21.1971
26.6,21.36
26.7,21.36
26.8,21.4029
26.9,21.36
27,21.36
27.1,21.2829
27.2,21.3942
27.3,21.36
27.4,21.36
27.5,21.36
27.6,21.4029
27.7,21.0771
27.8,21.4029
27.9,21.36
28,21.36
28.1,21.36
28.2,21.4029
28.3,21.2742
28.4,21.36
28.5,21.36
28.6,21.4029
28.7,21.3171
28.8,21.24
28.9,21.36
29,21.36
29.1,21.4029
29.2,21.36
29.3,21.3171
29.4,21.3258
29.5,21.3942
29.6,21.36
29.7,21.36
29.8,21.36
29.9,21.24
30,21.24
30.1,21.4029
30.2,21.36
30.3,21.36
30.4,21.36
30.5,21.3171
30.6,21.36
30.7,21.36
30.8,21.36
30.9,21.4029
31,21.1971
31.1,21.36
31.2,21.36
31.3,21.36
31.4,21.4029
31.5,21.36
31.6,21.2829
31.7,21.36
31.8,21.3942
31.9,21.36
32,21.36
32.1,21.36
32.2,21.12
32.3,21.4029
32.4,21.36
32.5,21.36
32.6,21.36
32.7,21.4029
32.8,21.2742
32.9,21.36
33,21.36
33.1,21.4029
33.2,21.3171
33.3,21.24
33.4,21.36
33.5,21.36
33.6,21.4029
33.7,21.36
33.8,21.3171
33.9,21.3258
34,21.3942
34.1,21.36
34.2,21.36
34.3,21.36
34.4,21.24
34.5,21.24
34.6,21.4029
34.7,21.36
34.8,21.36
34.9,21.36
35,21.3171
35.1,21.36
35.2,21.36
35.3,21.36
35.4,21.4029
35.5,21.1971
35.6,21.36
35.7,21.36
35.8,21.36
35.9,21.4029
36,21.36
36.1,21.2829
36.2,21.36
36.3,21.3942
36.4,21.36
36.5,21.36
36.6,21.36
36.7,21.12
36.8,21.36
36.9,21.4029
37,21.36
37.1,21.36
37.2,21.36
37.3,21.3171
37.4,21.36
37.5,21.36
37.6,21.36
37.7,21.36
37.8,21.24
37.9,21.36
38,21.36
38.1,21.36
38.2,21.4029
38.3,21.3171
38.4,21.3258
38.5,21.36
38.6,21.3942
38.7,21.36
38.8,21.36
38.9,21.24
39,21.24
39.1,21.36
39.2,21.4029
39.3,21.36
39.4,21.36
39.5,21.3171
39.6,21.36
39.7,21.36
39.8,21.36
39.9,21.36
40,21.24
40.1,21.36
40.2,21.36
40.3,21.36
40.4,21.36
40.5,21.4029
40.6,21.2829
40.7,21.36
40.8,21.3942
40.9,21.36
41,21.36
41.1,21.36
41.2,21.12
41.3,21.36
41.4,21.4029
41.5,21.36
41.6,21.36
41.7,21.36
