# time_sec, throughput_Mbps
1.000000,0.000000
1.100000,23.283840
1.200000,24.094720
1.300000,24.094720
1.400000,24.094720
1.500000,24.094720
1.600000,24.094720
1.700000,24.094720
1.800000,24.094720
1.900000,24.094720
2.000000,24.094720
2.100000,22.588800
2.200000,25.600640
2.300000,24.094720
2.400000,24.094720
2.500000,24.094720
2.600000,24.210560
2.700000,24.094720
2.800000,24.094720
2.900000,24.094720
3.000000,23.978880
3.100000,24.210560
3.200000,24.094720
3.300000,24.094720
3.400000,24.094720
3.500000,24.094720
3.600000,24.094720
3.700000,24.094720
3.800000,24.094720
3.900000,24.094720
4.000000,24.094720
4.100000,21.198720
4.200000,26.990720
4.300000,24.094720
4.400000,24.210560
4.500000,24.094720
4.600000,24.094720
4.700000,24.094720
4.800000,24.094720
4.900000,24.094720
5.000000,22.588800
5.100000,25.600640
5.200000,24.094720
5.300000,24.094720
5.400000,24.094720
5.500000,24.094720
5.600000,24.094720
5.700000,24.094720
5.800000,24.094720
5.900000,24.094720
6.000000,24.094720
6.100000,24.094720
6.200000,24.210560
6.300000,24.094720
6.400000,24.094720
6.500000,24.094720
6.600000,24.094720
6.700000,24.094720
6.800000,24.094720
6.900000,24.094720
7.000000,21.662080
7.100000,26.527360
7.200000,24.094720
7.300000,24.094720
7.400000,24.094720
7.500000,24.094720
7.600000,24.094720
7.700000,24.094720
7.800000,24.094720
7.900000,23.168000
8.000000,25.137280
8.100000,24.094720
8.200000,24.094720
8.300000,24.094720
8.400000,24.094720
8.500000,24.094720
8.600000,24.094720
8.700000,24.094720
8.800000,24.094720
8.900000,24.094720
9.000000,24.094720
9.100000,24.094720
9.200000,24.094720
9.300000,24.094720
9.400000,24.094720
9.500000,24.094720
9.600000,24.094720
9.700000,24.094720
9.800000,24.210560
9.900000,21.893760
10.000000,26.295680
10.100000,24.094720
10.200000,24.094720
10.300000,24.094720
10.400000,24.094720
10.500000,24.094720
10.600000,24.094720
10.700000,24.094720
10.800000,23.631360
10.900000,24.558080
11.000000,24.094720
11.100000,24.094720
11.200000,24.094720
11.300000,24.094720
11.400000,24.094720
11.500000,24.210560
11.600000,24.094720
11.700000,24.094720
11.800000,24.094720
11.900000,24.094720
12.000000,24.094720
12.100000,24.094720
12.200000,24.094720
12.300000,24.094720
12.400000,24.094720
12.500000,24.094720
12.600000,24.094720
12.700000,24.094720
12.800000,22.472960
12.900000,25.716480
13.000000,24.094720
13.100000,24.094720
13.200000,24.094720
13.300000,24.210560
13.400000,24.094720
13.500000,24.094720
13.600000,24.094720
13.700000,23.863040
13.800000,24.326400
13.900000,24.094720
14.000000,24.094720
14.100000,24.094720
14.200000,24.094720
14.300000,24.094720
14.400000,24.094720
14.500000,24.094720
14.600000,24.094720
14.700000,24.094720
14.800000,21.082880
14.900000,27.106560
15.000000,24.094720
15.100000,24.210560
15.200000,24.094720
15.300000,24.094720
15.400000,24.094720
15.500000,24.094720
15.600000,24.094720
15.700000,22.472960
15.800000,25.716480
15.900000,24.094720
16.000000,24.094720
16.100000,24.094720
16.200000,24.094720
16.300000,24.094720
16.400000,24.094720
16.500000,24.094720
16.600000,24.094720
16.700000,24.094720
16.800000,24.094720
16.900000,24.210560
17.000000,24.094720
17.100000,24.094720
17.200000,24.094720
17.300000,24.094720
17.400000,24.094720
17.500000,24.094720
17.600000,24.094720
17.700000,21.314560
17.800000,26.874880
17.900000,24.094720
18.000000,24.094720
18.100000,24.094720
18.200000,24.094720
18.300000,24.094720
18.400000,24.094720
18.500000,24.094720
18.600000,23.052160
18.700000,25.253120
18.800000,24.094720
18.900000,24.094720
19.000000,24.094720
19.100000,24.094720
19.200000,24.094720
19.300000,24.094720
19.400000,24.094720
19.500000,24.094720
19.600000,24.094720
19.700000,24.094720
19.800000,24.094720
19.900000,24.094720
20.000000,24.094720
20.100000,24.094720
20.200000,24.094720
20.300000,24.094720
20.400000,24.094720
20.500000,24.210560
20.600000,21.777920
20.700000,26.411520
20.800000,24.094720
20.900000,24.094720
21.000000,24.094720
21.100000,24.094720
21.200000,24.094720
21.300000,24.094720
21.400000,24.094720
21.500000,23.283840
21.600000,24.905600
21.700000,24.094720
21.800000,24.094720
21.900000,24.094720
22.000000,24.094720
22.100000,24.094720
22.200000,24.094720
22.300000,24.210560
22.400000,24.094720
22.500000,24.094720
22.600000,24.094720
22.700000,24.094720
22.800000,24.094720
22.900000,24.094720
23.000000,24.094720
23.100000,24.094720
23.200000,24.094720
23.300000,24.094720
23.400000,24.094720
23.500000,22.125440
23.600000,26.064000
23.700000,24.094720
23.800000,24.094720
23.900000,24.094720
24.000000,24.094720
24.100000,24.210560
24.200000,24.094720
24.300000,24.094720
24.400000,23.978880
24.500000,24.210560
24.600000,24.094720
24.700000,24.094720
24.800000,24.094720
24.900000,24.094720
