# time_sec, throughput_Mbps
1.000000,0.000000
1.100000,6.950400
1.200000,8.456320
1.300000,8.108800
1.400000,7.413760
1.500000,6.602880
1.600000,6.718720
1.700000,6.139520
1.800000,6.371200
1.900000,5.792000
2.000000,4.865280
2.100000,5.096960
2.200000,4.401920
2.300000,3.938560
2.400000,4.286080
2.500000,3.822720
2.600000,3.706880
2.700000,3.475200
2.800000,3.127680
2.900000,2.896000
3.000000,2.896000
3.100000,3.011840
3.200000,2.896000
3.300000,2.432640
3.400000,2.316800
3.500000,2.664320
3.600000,2.200960
3.700000,2.432640
3.800000,2.200960
3.900000,2.316800
4.000000,1.853440
4.100000,2.085120
4.200000,1.737600
4.300000,2.085120
4.400000,1.969280
4.500000,1.737600
4.600000,2.200960
4.700000,1.737600
4.800000,1.737600
4.900000,2.200960
5.000000,1.737600
5.100000,1.853440
5.200000,2.200960
5.300000,2.432640
5.400000,2.316800
5.500000,1.969280
5.600000,2.200960
5.700000,2.085120
5.800000,1.969280
5.900000,2.200960
6.000000,1.853440
6.100000,2.085120
6.200000,1.853440
6.300000,1.853440
6.400000,1.969280
6.500000,1.969280
6.600000,1.853440
6.700000,2.085120
6.800000,1.737600
6.900000,1.853440
7.000000,2.085120
7.100000,1.737600
7.200000,2.085120
7.300000,1.853440
7.400000,1.969280
7.500000,2.432640
7.600000,2.200960
7.700000,2.316800
7.800000,1.969280
7.900000,2.200960
8.000000,2.085120
8.100000,1.969280
8.200000,2.085120
8.300000,1.853440
8.400000,1.969280
8.500000,2.085120
8.600000,1.737600
8.700000,1.969280
8.800000,1.969280
8.900000,1.853440
9.000000,1.969280
9.100000,1.853440
9.200000,1.969280
9.300000,1.969280
9.400000,1.737600
9.500000,1.969280
9.600000,2.085120
9.700000,2.200960
9.800000,2.316800
9.900000,2.085120
10.000000,2.316800
10.100000,2.200960
10.200000,1.853440
10.300000,2.200960
10.400000,1.853440
10.500000,2.085120
10.600000,1.969280
10.700000,1.737600
10.800000,2.085120
10.900000,1.853440
11.000000,1.853440
11.100000,2.085120
11.200000,1.737600
11.300000,1.853440
11.400000,2.200960
11.500000,1.737600
11.600000,2.085120
11.700000,1.853440
11.800000,1.737600
11.900000,2.316800
12.000000,2.200960
12.100000,2.316800
12.200000,2.085120
12.300000,2.316800
12.400000,1.853440
12.500000,2.200960
12.600000,1.853440
12.700000,2.200960
12.800000,1.853440
12.900000,1.969280
13.000000,1.853440
13.100000,1.853440
13.200000,2.085120
13.300000,1.853440
13.400000,2.085120
13.500000,1.853440
13.600000,1.853440
13.700000,1.969280
13.800000,1.853440
13.900000,1.853440
14.000000,1.969280
14.100000,1.853440
14.200000,2.432640
14.300000,2.316800
14.400000,2.316800
14.500000,1.969280
14.600000,2.200960
14.700000,1.969280
14.800000,2.200960
14.900000,1.853440
15.000000,2.085120
15.100000,1.853440
15.200000,2.085120
15.300000,1.853440
15.400000,1.853440
15.500000,1.969280
