# time_sec, throughput_Mbps
1.000000,0.000000
1.100000,7.413760
1.200000,8.340480
1.300000,8.572160
1.400000,6.602880
1.500000,8.340480
1.600000,7.992960
1.700000,6.255360
1.800000,5.444480
1.900000,4.517760
2.000000,4.054400
2.100000,4.170240
2.200000,3.591040
2.300000,3.475200
2.400000,3.127680
2.500000,3.011840
2.600000,2.664320
2.700000,2.432640
2.800000,2.316800
2.900000,2.316800
3.000000,2.200960
3.100000,2.085120
3.200000,2.085120
3.300000,1.853440
3.400000,2.085120
3.500000,1.969280
3.600000,1.969280
3.700000,2.085120
3.800000,1.969280
3.900000,1.969280
4.000000,1.969280
4.100000,2.085120
4.200000,1.969280
4.300000,2.085120
4.400000,1.853440
4.500000,2.085120
4.600000,1.969280
4.700000,2.200960
4.800000,1.853440
4.900000,2.200960
5.000000,1.853440
5.100000,2.085120
5.200000,1.969280
5.300000,2.200960
5.400000,1.853440
5.500000,2.085120
5.600000,1.969280
5.700000,1.969280
5.800000,2.085120
5.900000,1.969280
6.000000,2.085120
6.100000,2.085120
6.200000,1.969280
6.300000,1.969280
6.400000,2.085120
6.500000,1.969280
6.600000,2.085120
6.700000,1.853440
6.800000,2.200960
6.900000,1.969280
7.000000,2.085120
7.100000,1.969280
7.200000,2.085120
7.300000,1.969280
7.400000,2.085120
7.500000,1.853440
7.600000,2.085120
7.700000,1.969280
7.800000,1.969280
7.900000,2.085120
8.000000,1.853440
8.100000,2.200960
8.200000,1.853440
8.300000,2.085120
8.400000,1.969280
8.500000,2.085120
8.600000,1.853440
8.700000,2.200960
8.800000,1.853440
8.900000,2.200960
9.000000,1.853440
9.100000,2.200960
9.200000,1.853440
9.300000,2.200960
9.400000,1.969280
9.500000,2.085120
9.600000,1.853440
9.700000,2.085120
9.800000,1.969280
9.900000,1.969280
10.000000,2.085120
10.100000,1.969280
10.200000,2.085120
10.300000,1.969280
10.400000,2.085120
10.500000,1.969280
10.600000,2.085120
10.700000,1.853440
10.800000,2.085120
10.900000,1.969280
11.000000,1.969280
11.100000,3.243520
11.200000,5.212800
11.300000,7.877120
11.400000,5.907840
11.500000,4.749440
11.600000,4.170240
11.700000,3.591040
11.800000,3.475200
11.900000,3.127680
12.000000,2.896000
12.100000,2.548480
12.200000,2.548480
12.300000,2.432640
12.400000,2.316800
12.500000,2.200960
12.600000,2.200960
12.700000,1.969280
12.800000,2.085120
12.900000,1.853440
13.000000,2.085120
13.100000,1.969280
13.200000,2.085120
13.300000,1.969280
13.400000,2.200960
13.500000,1.853440
13.600000,2.200960
13.700000,1.969280
13.800000,2.085120
13.900000,1.853440
14.000000,2.085120
14.100000,1.969280
14.200000,2.085120
14.300000,1.969280
14.400000,2.085120
14.500000,1.969280
14.600000,1.969280
14.700000,2.085120
14.800000,1.969280
14.900000,2.085120
15.000000,1.969280
15.100000,2.085120
15.200000,1.969280
15.300000,2.085120
15.400000,1.853440
15.500000,2.200960
15.600000,1.853440
15.700000,2.200960
15.800000,1.969280
15.900000,2.085120
16.000000,1.969280
16.100000,2.085120
16.200000,1.853440
16.300000,2.085120
16.400000,1.969280
16.500000,2.085120
16.600000,1.969280
16.700000,1.969280
16.800000,2.085120
16.900000,1.969280
