# time_sec, throughput_Mbps
1.000000,0.000000
1.100000,1.158400
1.200000,7.645440
1.300000,10.425600
1.400000,11.699840
1.500000,2.780160
1.600000,12.279040
1.700000,12.858240
1.800000,12.626560
1.900000,20.503680
2.000000,12.974080
2.100000,11.584000
2.200000,13.321600
2.300000,9.846400
2.400000,15.870080
2.500000,11.931520
2.600000,11.004800
2.700000,12.279040
2.800000,12.279040
2.900000,2.432640
3.000000,12.163200
3.100000,21.082880
3.200000,11.468160
3.300000,12.163200
3.400000,12.047360
3.500000,3.011840
3.600000,20.619520
3.700000,10.657280
3.800000,12.163200
3.900000,12.047360
4.000000,11.236480
4.100000,12.047360
4.200000,12.163200
4.300000,11.352320
4.400000,11.931520
4.500000,12.047360
4.600000,11.236480
4.700000,13.900800
4.800000,12.163200
4.900000,12.279040
5.000000,12.394880
5.100000,12.510720
5.200000,13.205760
5.300000,12.394880
5.400000,12.974080
5.500000,12.974080
5.600000,12.858240
5.700000,12.626560
5.800000,9.151360
5.900000,15.754240
6.000000,11.468160
6.100000,12.163200
6.200000,12.047360
6.300000,12.047360
6.400000,7.182080
6.500000,12.163200
6.600000,15.754240
6.700000,10.541440
6.800000,11.699840
6.900000,11.584000
7.000000,12.047360
7.100000,12.047360
7.200000,11.236480
7.300000,11.931520
7.400000,12.163200
7.500000,11.352320
7.600000,12.974080
7.700000,12.858240
7.800000,12.394880
7.900000,12.163200
8.000000,12.510720
8.100000,12.974080
8.200000,12.626560
8.300000,12.742400
8.400000,13.089920
8.500000,12.626560
8.600000,12.742400
8.700000,12.626560
8.800000,2.316800
8.900000,21.314560
9.000000,12.047360
9.100000,12.279040
9.200000,12.047360
9.300000,11.120640
9.400000,12.163200
9.500000,12.279040
9.600000,10.773120
9.700000,11.584000
9.800000,11.352320
9.900000,12.047360
10.000000,12.047360
10.100000,11.352320
10.200000,13.321600
10.300000,12.626560
10.400000,12.626560
10.500000,12.626560
10.600000,12.858240
10.700000,13.553280
10.800000,12.742400
10.900000,13.321600
11.000000,13.784960
11.100000,13.437440
11.200000,13.437440
11.300000,8.572160
11.400000,1.042560
11.500000,0.926720
11.600000,10.193920
11.700000,12.394880
11.800000,13.205760
11.900000,13.205760
12.000000,13.205760
12.100000,12.626560
12.200000,12.858240
12.300000,12.974080
12.400000,12.742400
12.500000,12.742400
12.600000,12.510720
12.700000,2.200960
12.800000,21.893760
12.900000,12.163200
13.000000,12.279040
13.100000,12.279040
13.200000,12.047360
13.300000,2.780160
13.400000,20.503680
13.500000,11.120640
13.600000,12.279040
13.700000,11.699840
13.800000,12.047360
13.900000,12.163200
14.000000,11.584000
14.100000,12.047360
14.200000,12.047360
14.300000,12.974080
14.400000,12.394880
14.500000,12.394880
14.600000,12.394880
14.700000,12.163200
14.800000,12.626560
14.900000,13.089920
15.000000,12.510720
15.100000,12.742400
15.200000,12.974080
