# time_sec, throughput_Mbps
1.000000,0.000000
1.100000,1.158400
1.200000,10.657280
1.300000,8.688000
1.400000,12.394880
1.500000,11.352320
1.600000,12.626560
1.700000,14.016640
1.800000,12.974080
1.900000,16.217600
2.000000,13.089920
2.100000,17.028480
2.200000,14.827520
2.300000,17.491840
2.400000,16.680960
2.500000,17.260160
2.600000,18.418560
2.700000,17.260160
2.800000,19.808640
2.900000,18.650240
3.000000,21.082880
3.100000,20.040320
3.200000,21.893760
3.300000,21.430400
3.400000,21.777920
3.500000,22.357120
3.600000,21.314560
3.700000,22.472960
3.800000,21.777920
3.900000,22.472960
4.000000,22.125440
4.100000,22.704640
4.200000,22.357120
4.300000,23.052160
4.400000,22.936320
4.500000,22.820480
4.600000,23.168000
4.700000,22.820480
4.800000,23.283840
4.900000,22.704640
5.000000,23.283840
5.100000,22.704640
5.200000,23.283840
5.300000,22.820480
5.400000,23.168000
5.500000,23.283840
5.600000,22.704640
5.700000,23.283840
5.800000,22.820480
5.900000,23.168000
6.000000,22.820480
6.100000,23.168000
6.200000,22.820480
6.300000,23.283840
6.400000,22.704640
6.500000,23.283840
6.600000,23.168000
6.700000,22.820480
6.800000,23.283840
6.900000,22.704640
7.000000,23.283840
7.100000,22.820480
7.200000,23.168000
7.300000,22.820480
7.400000,23.168000
7.500000,22.820480
7.600000,23.283840
7.700000,23.168000
7.800000,22.820480
7.900000,23.168000
8.000000,22.820480
8.100000,23.168000
8.200000,22.820480
8.300000,23.283840
8.400000,22.704640
8.500000,23.283840
8.600000,22.820480
8.700000,23.168000
8.800000,23.283840
8.900000,22.704640
9.000000,23.283840
9.100000,22.820480
9.200000,23.168000
9.300000,22.820480
9.400000,23.168000
9.500000,22.820480
9.600000,23.283840
9.700000,22.704640
9.800000,23.283840
9.900000,23.168000
10.000000,22.820480
10.100000,23.283840
10.200000,22.704640
10.300000,23.283840
10.400000,22.820480
10.500000,23.168000
10.600000,22.820480
10.700000,23.168000
10.800000,22.820480
10.900000,23.168000
11.000000,23.283840
11.100000,22.820480
11.200000,23.168000
11.300000,22.820480
11.400000,23.168000
11.500000,22.820480
11.600000,23.283840
11.700000,22.704640
11.800000,23.283840
11.900000,22.820480
12.000000,23.168000
12.100000,23.283840
12.200000,22.704640
12.300000,23.283840
12.400000,22.820480
12.500000,23.168000
12.600000,22.820480
12.700000,23.168000
12.800000,22.820480
12.900000,23.283840
13.000000,22.704640
13.100000,23.283840
13.200000,23.168000
13.300000,22.820480
13.400000,23.283840
13.500000,22.704640
13.600000,23.283840
13.700000,22.704640
13.800000,23.283840
13.900000,22.820480
14.000000,23.168000
14.100000,22.820480
14.200000,23.168000
14.300000,23.283840
14.400000,22.820480
14.500000,23.168000
14.600000,22.820480
14.700000,23.168000
14.800000,22.820480
14.900000,23.283840
15.000000,22.704640
15.100000,23.283840
15.200000,22.820480
