# time_sec, throughput_Mbps
1.000000,0.000000
1.100000,11.699840
1.200000,11.699840
1.300000,10.888960
1.400000,11.004800
1.500000,10.888960
1.600000,11.004800
1.700000,10.888960
1.800000,11.004800
1.900000,10.888960
2.000000,11.004800
2.100000,11.004800
2.200000,10.888960
2.300000,11.004800
2.400000,10.888960
2.500000,11.004800
2.600000,11.004800
2.700000,10.888960
2.800000,11.004800
2.900000,10.888960
3.000000,11.004800
3.100000,10.888960
3.200000,11.004800
3.300000,11.004800
3.400000,10.888960
3.500000,11.004800
3.600000,10.888960
3.700000,11.004800
3.800000,10.888960
3.900000,11.004800
4.000000,10.888960
4.100000,11.004800
4.200000,10.888960
4.300000,11.004800
4.400000,11.004800
4.500000,11.004800
4.600000,10.888960
4.700000,11.004800
4.800000,10.888960
4.900000,11.004800
5.000000,10.888960
5.100000,11.004800
5.200000,10.888960
5.300000,11.004800
5.400000,10.888960
5.500000,11.004800
5.600000,11.004800
5.700000,10.888960
5.800000,11.004800
5.900000,10.888960
6.000000,11.004800
6.100000,10.888960
6.200000,11.004800
6.300000,11.004800
6.400000,10.888960
6.500000,11.004800
6.600000,10.888960
6.700000,11.004800
6.800000,11.004800
6.900000,10.888960
7.000000,11.004800
7.100000,10.888960
7.200000,11.004800
7.300000,10.888960
7.400000,11.004800
7.500000,10.888960
7.600000,11.004800
7.700000,10.888960
7.800000,11.004800
7.900000,11.004800
8.000000,11.004800
8.100000,10.888960
8.200000,11.004800
8.300000,10.888960
8.400000,11.004800
8.500000,10.888960
8.600000,11.004800
8.700000,10.888960
8.800000,11.004800
8.900000,10.888960
9.000000,11.004800
9.100000,11.004800
9.200000,10.888960
9.300000,11.004800
9.400000,10.888960
9.500000,11.004800
9.600000,10.888960
9.700000,11.004800
9.800000,11.004800
9.900000,10.888960
10.000000,11.004800
10.100000,10.888960
10.200000,11.004800
10.300000,11.004800
10.400000,10.888960
10.500000,11.004800
10.600000,10.888960
10.700000,11.004800
10.800000,10.888960
10.900000,11.004800
11.000000,10.888960
11.100000,11.004800
11.200000,10.888960
11.300000,11.004800
11.400000,11.004800
11.500000,11.004800
11.600000,10.888960
11.700000,11.004800
11.800000,10.888960
11.900000,11.004800
12.000000,10.888960
12.100000,11.004800
12.200000,10.888960
12.300000,11.004800
12.400000,10.888960
12.500000,11.004800
12.600000,11.004800
12.700000,10.888960
12.800000,11.004800
12.900000,10.888960
13.000000,11.004800
13.100000,10.888960
13.200000,11.004800
13.300000,11.004800
13.400000,10.888960
13.500000,11.004800
13.600000,10.888960
13.700000,11.004800
13.800000,11.004800
13.900000,10.888960
14.000000,11.004800
14.100000,10.888960
14.200000,11.004800
14.300000,10.888960
14.400000,11.004800
14.500000,10.888960
14.600000,11.004800
14.700000,10.888960
14.800000,11.004800
14.900000,11.004800
15.000000,10.888960
15.100000,11.004800
15.200000,11.004800
15.300000,10.888960
15.400000,11.004800
15.500000,10.888960
15.600000,11.004800
15.700000,10.888960
15.800000,11.004800
15.900000,10.888960
16.000000,11.004800
16.100000,11.004800
16.200000,10.888960
16.300000,11.004800
16.400000,10.888960
16.500000,11.004800
16.600000,10.888960
16.700000,11.004800
16.800000,10.888960
16.900000,11.004800
17.000000,11.004800
17.100000,10.888960
17.200000,11.004800
17.300000,11.004800
17.400000,10.888960
17.500000,11.004800
17.600000,10.888960
17.700000,11.004800
17.800000,10.888960
17.900000,11.004800
18.000000,10.888960
18.100000,11.004800
18.200000,10.888960
18.300000,11.004800
18.400000,11.004800
18.500000,10.888960
18.600000,11.004800
18.700000,11.004800
18.800000,10.888960
18.900000,11.004800
19.000000,10.888960
19.100000,11.004800
19.200000,10.888960
19.300000,11.004800
19.400000,10.888960
19.500000,11.004800
19.600000,11.004800
19.700000,10.888960
19.800000,11.004800
19.900000,10.888960
20.000000,11.004800
20.100000,10.888960
20.200000,11.004800
20.300000,10.888960
20.400000,11.004800
20.500000,11.004800
20.600000,10.888960
20.700000,11.004800
20.800000,11.004800
20.900000,10.888960
21.000000,11.004800
21.100000,10.888960
21.200000,11.004800
21.300000,10.888960
21.400000,11.004800
21.500000,10.888960
21.600000,11.004800
21.700000,10.888960
21.800000,11.004800
21.900000,11.004800
22.000000,10.888960
22.100000,11.004800
22.200000,10.888960
22.300000,11.004800
22.400000,11.004800
22.500000,10.888960
22.600000,11.004800
22.700000,10.888960
22.800000,11.004800
22.900000,10.888960
23.000000,11.004800
23.100000,11.004800
23.200000,10.888960
23.300000,11.004800
23.400000,10.888960
23.500000,11.004800
23.600000,10.888960
23.700000,11.004800
23.800000,10.888960
23.900000,11.004800
24.000000,10.888960
24.100000,11.004800
24.200000,11.004800
24.300000,11.004800
24.400000,10.888960
24.500000,11.004800
24.600000,10.888960
24.700000,11.004800
24.800000,10.888960
24.900000,11.004800
25.000000,10.888960
25.100000,11.004800
25.200000,10.888960
