# time_sec, throughput_Mbps
1.000000,0.000000
1.100000,5.792000
1.200000,12.279040
1.300000,12.047360
1.400000,10.193920
1.500000,12.047360
1.600000,12.394880
1.700000,12.742400
1.800000,12.626560
1.900000,12.394880
2.000000,12.047360
2.100000,12.047360
2.200000,7.992960
2.300000,15.522560
2.400000,11.931520
2.500000,12.047360
2.600000,12.626560
2.700000,12.858240
2.800000,13.321600
2.900000,13.089920
3.000000,13.089920
3.100000,12.742400
3.200000,12.394880
3.300000,11.931520
3.400000,11.699840
3.500000,12.163200
3.600000,12.047360
3.700000,12.047360
3.800000,11.236480
3.900000,12.047360
4.000000,12.510720
4.100000,12.279040
4.200000,12.394880
4.300000,12.858240
4.400000,12.626560
4.500000,12.394880
4.600000,12.163200
4.700000,12.047360
4.800000,8.803840
4.900000,14.711680
5.000000,12.047360
5.100000,12.047360
5.200000,12.742400
5.300000,12.626560
5.400000,12.858240
5.500000,13.089920
5.600000,12.858240
5.700000,12.510720
5.800000,9.151360
5.900000,14.827520
6.000000,12.047360
6.100000,7.529600
6.200000,15.985920
6.300000,12.047360
6.400000,12.394880
6.500000,12.742400
6.600000,12.626560
6.700000,12.742400
6.800000,12.974080
6.900000,12.858240
7.000000,12.394880
7.100000,8.108800
7.200000,15.870080
7.300000,12.047360
7.400000,12.047360
7.500000,12.047360
7.600000,12.047360
7.700000,13.321600
7.800000,12.858240
7.900000,13.437440
8.000000,13.205760
8.100000,12.858240
8.200000,12.510720
8.300000,12.279040
8.400000,12.047360
8.500000,12.047360
8.600000,12.047360
8.700000,11.584000
8.800000,12.047360
8.900000,12.626560
9.000000,13.089920
9.100000,12.742400
9.200000,13.205760
9.300000,13.089920
9.400000,12.626560
9.500000,12.279040
9.600000,12.163200
9.700000,11.815680
9.800000,12.047360
9.900000,12.047360
10.000000,11.352320
10.100000,12.047360
10.200000,12.626560
10.300000,12.858240
10.400000,12.394880
10.500000,12.974080
10.600000,13.089920
10.700000,12.626560
10.800000,12.394880
10.900000,12.163200
11.000000,11.815680
11.100000,7.529600
11.200000,1.853440
11.300000,2.896000
11.400000,10.078080
11.500000,11.584000
11.600000,11.931520
11.700000,12.510720
11.800000,12.742400
11.900000,12.510720
12.000000,12.394880
12.100000,11.931520
12.200000,11.815680
12.300000,11.584000
12.400000,12.047360
12.500000,12.047360
12.600000,11.236480
12.700000,10.773120
12.800000,12.047360
12.900000,13.089920
13.000000,12.742400
13.100000,13.205760
13.200000,13.089920
13.300000,9.151360
13.400000,12.626560
13.500000,15.175040
13.600000,12.047360
13.700000,7.645440
13.800000,12.163200
13.900000,15.290880
14.000000,12.047360
14.100000,8.803840
14.200000,16.101760
14.300000,12.394880
14.400000,12.510720
14.500000,12.974080
14.600000,12.858240
14.700000,12.279040
14.800000,12.047360
14.900000,11.236480
15.000000,12.047360
15.100000,10.773120
15.200000,12.163200
15.300000,11.699840
15.400000,11.815680
15.500000,12.047360
15.600000,12.858240
15.700000,12.510720
15.800000,12.858240
15.900000,12.626560
16.000000,9.267200
16.100000,12.279040
16.200000,14.364160
16.300000,12.279040
16.400000,12.047360
16.500000,12.047360
16.600000,11.584000
16.700000,11.004800
16.800000,12.047360
16.900000,13.089920
17.000000,11.699840
17.100000,12.163200
17.200000,12.626560
17.300000,12.394880
17.400000,12.163200
17.500000,12.047360
17.600000,11.468160
17.700000,11.699840
17.800000,12.047360
17.900000,6.255360
18.000000,17.955200
18.100000,12.510720
18.200000,13.089920
18.300000,12.974080
18.400000,12.858240
18.500000,12.510720
18.600000,12.047360
18.700000,11.931520
18.800000,12.047360
18.900000,12.047360
19.000000,10.541440
19.100000,11.815680
19.200000,12.047360
19.300000,12.974080
19.400000,11.815680
19.500000,12.279040
19.600000,12.510720
19.700000,12.742400
19.800000,12.394880
19.900000,9.498880
20.000000,12.163200
20.100000,14.132480
20.200000,11.815680
20.300000,10.888960
20.400000,12.626560
20.500000,12.974080
20.600000,13.321600
20.700000,13.553280
20.800000,13.321600
20.900000,10.425600
21.000000,12.858240
21.100000,14.248320
21.200000,12.279040
21.300000,7.529600
21.400000,7.529600
21.500000,1.853440
21.600000,6.487040
21.700000,10.541440
21.800000,11.352320
21.900000,11.584000
22.000000,12.394880
22.100000,12.394880
22.200000,12.510720
22.300000,12.279040
22.400000,12.047360
22.500000,11.468160
22.600000,11.468160
22.700000,12.047360
22.800000,12.047360
22.900000,10.425600
23.000000,10.888960
23.100000,12.047360
23.200000,13.089920
23.300000,12.626560
23.400000,13.205760
23.500000,11.236480
23.600000,12.510720
23.700000,13.089920
23.800000,12.163200
23.900000,8.224640
24.000000,12.163200
24.100000,13.784960
24.200000,12.047360
24.300000,12.047360
24.400000,13.321600
24.500000,13.321600
24.600000,13.437440
24.700000,13.321600
24.800000,12.626560
24.900000,12.510720
25.000000,12.394880
25.100000,11.931520
25.200000,12.047360
25.300000,12.047360
