5,0.6432
5.1,0.68608
5.2,0.6432
5.3,0.6432
5.4,0.68608
5.5,0.6432
5.6,0.6432
5.7,0.68608
5.8,0.60032
5.9,0.68608
6,0.68608
6.1,0.6432
6.2,0.6432
6.3,0.6432
6.4,0.6432
6.5,0.68608
6.6,0.6432
6.7,0.6432
6.8,0.68608
6.9,0.6432
7,0.6432
7.1,0.6432
7.2,0.68608
7.3,0.6432
7.4,0.68608
7.5,0.60032
7.6,0.68608
7.7,0.60032
7.8,0.68608
7.9,0.6432
8,0.6432
8.1,0.6432
8.2,0.6432
8.3,0.68608
8.4,0.68608
8.5,0.6432
8.6,0.6432
8.7,0.6432
8.8,0.6432
8.9,0.68608
9,0.60032
9.1,0.6432
9.2,0.6432
9.3,0.68608
9.4,0.60032
9.5,0.68608
9.6,0.6432
9.7,0.68608
9.8,0.6432
9.9,0.6432
10,0.6432
10.1,0.68608
10.2,0.6432
10.3,0.6432
10.4,0.68608
10.5,0.60032
10.6,0.68608
10.7,0.68608
10.8,0.6432
10.9,0.6432
11,0.6432
11.1,0.6432
11.2,0.68608
11.3,0.60032
11.4,0.68608
11.5,0.6432
11.6,0.68608
11.7,0.6432
11.8,0.6432
11.9,0.6432
12,0.68608
12.1,0.6432
12.2,0.6432
12.3,0.68608
12.4,0.60032
12.5,0.68608
12.6,0.68608
12.7,0.6432
12.8,0.6432
12.9,0.6432
13,0.6432
13.1,0.6432
13.2,0.6432
13.3,0.68608
13.4,0.6432
13.5,0.6432
13.6,0.6432
13.7,0.6432
13.8,0.68608
13.9,0.6432
14,0.6432
14.1,0.6432
14.2,0.6432
14.3,0.6432
14.4,0.6432
14.5,0.68608
14.6,0.6432
14.7,0.6432
14.8,0.68608
14.9,0.6432
15,0.6432
15.1,0.68608
15.2,0.60032
15.3,0.68608
15.4,0.6432
15.5,0.6432
15.6,0.68608
15.7,0.6432
15.8,0.6432
15.9,0.6432
16,0.6432
16.1,0.68608
16.2,0.6432
16.3,0.6432
16.4,0.68608
16.5,0.6432
16.6,0.6432
16.7,0.68608
16.8,0.60032
16.9,0.68608
17,0.6432
17.1,0.6432
17.2,0.6432
17.3,0.6432
17.4,0.6432
17.5,0.6432
17.6,0.68608
17.7,0.6432
17.8,0.68608
17.9,0.6432
18,0.6432
18.1,0.6432
18.2,0.6432
18.3,0.6432
18.4,0.68608
18.5,0.6432
18.6,0.6432
18.7,0.6432
18.8,0.6432
18.9,0.68608
19,0.6432
19.1,0.6432
19.2,0.68608
19.3,0.6432
19.4,0.6432
