5,14.88
5.1,15
5.2,18.48
5.3,19.745
5.4,16.1229
5.5,16.0371
5.6,14.7936
5.7,16.1229
5.8,16.8947
5.9,17.0662
6,14.665
6.1,18.4813
6.2,15.8227
6.3,16.8947
6.4,18.1382
6.5,16.9376
6.6,14.9222
6.7,13.2928
6.8,15.2224
6.9,18.3955
7,12.9498
7.1,13.0355
7.2,15.6941
7.3,19.9821
7.4,17.4093
7.5,18.8672
7.6,15.2224
7.7,15.9085
7.8,19.9821
7.9,12.6925
8,12.864
8.1,18.3098
8.2,14.7507
8.3,19.9392
8.4,17.4522
8.5,17.4522
8.6,19.2531
8.7,15.4266
8.8,16.7056
8.9,12.96
9,17.6314
9.1,16.0371
9.2,19.4829
9.3,19.68
9.4,19.3971
9.5,15.4458
9.6,19.08
9.7,16.0371
9.8,17.2371
9.9,18.4029
10,18.24
10.1,14.4
10.2,18.96
10.3,19.3629
10.4,17.04
10.5,17.3142
10.6,18.4029
10.7,15.24
10.8,14.4429
10.9,16.08
11,17.64
11.1,18.8742
11.2,15.36
11.3,18.36
11.4,15.6
11.5,19.4058
11.6,19.6371
11.7,16.3971
11.8,13.9629
11.9,19.3629
12,14.7942
12.1,19.4058
12.2,14.3142
12.3,17.8029
12.4,16.0371
12.5,17.2029
12.6,16.68
12.7,19.6371
12.8,19.6458
12.9,15.5142
13,18.5229
13.1,14.9571
13.2,16.44
13.3,15.2058
13.4,18.4371
13.5,17.3229
13.6,15.36
13.7,18.3942
13.8,18.12
13.9,19.68
14,17.16
14.1,18.0429
14.2,15.96
14.3,16.2
14.4,14.04
14.5,16.5171
14.6,16.2858
14.7,18.1542
14.8,14.04
14.9,19.6029
15,18.8829
15.1,16.1571
15.2,18.3171
15.3,14.5629
15.4,18.72
15.5,17.6829
15.6,17.88
15.7,15.48
15.8,17.8371
15.9,17.3229
16,17.1942
16.1,19.08
16.2,17.76
16.3,14.4429
16.4,19.7229
16.5,18.6342
16.6,17.1258
16.7,19.5171
16.8,18.12
16.9,19.6029
17,17.4771
17.1,12.8829
17.2,13.2771
17.3,19.44
17.4,16.1229
17.5,19.68
17.6,16.1142
17.7,14.2458
17.8,18
17.9,15.6771
18,17.76
18.1,16.7229
18.2,14.4
18.3,12.8742
18.4,18
18.5,15.48
18.6,19.56
18.7,15.96
18.8,18.1629
18.9,18.12
19,19.6029
19.1,18.5142
19.2,9.56576
19.3,23.8528
19.4,16.5946
19.5,15.3082
19.6,17.3235
19.7,19.8534
19.8,15.4797
19.9,19.1245
20,19.8963
20.1,15.1795
20.2,17.7523
20.3,17.495
20.4,14.4934
20.5,14.7936
20.6,17.9667
20.7,16.6803
20.8,16.7661
20.9,14.4506
21,13.8931
21.1,18.8243
21.2,18.8672
21.3,15.4368
21.4,12.6925
21.5,16.6374
21.6,12.4781
21.7,13.0355
21.8,15.737
21.9,15.1795
22,18.6099
22.1,14.8365
22.2,16.5946
22.3,16.2944
22.4,16.9376
22.5,14.5792
22.6,16.6374
22.7,17.9126
22.8,17.0915
22.9,16.8771
23,17.6314
23.1,16.6029
23.2,15.24
23.3,18.9171
23.4,19.68
23.5,17.28
23.6,18.84
23.7,13.56
23.8,19.1658
23.9,16.9542
24,14.2458
24.1,17.7942
24.2,14.52
24.3,16.1658
24.4,16.32
24.5,18.0342
24.6,19.6458
24.7,16.2342
24.8,13.68
24.9,18.84
25,16.8429
25.1,17.8371
25.2,17.76
25.3,15.3258
25.4,17.9571
25.5,17.64
25.6,18.6771
25.7,13.92
25.8,17.28
25.9,18.6858
26,16.8342
26.1,16.68
26.2,19.6029
26.3,17.8029
26.4,18.9942
26.5,13.6029
26.6,13.2771
26.7,18.2058
26.8,18.7542
26.9,13.3629
27,13.6371
27.1,16.8858
27.2,13.7571
27.3,17.52
27.4,16.2
27.5,14.76
27.6,19.0371
27.7,17.2458
27.8,15.48
27.9,16.9542
28,19.6458
28.1,15.2742
28.2,14.2458
28.3,16.7142
28.4,15.4458
28.5,15.24
28.6,13.8771
28.7,14.1171
28.8,16.0458
28.9,17.04
29,16.68
29.1,17.5542
29.2,18.12
29.3,15.5229
29.4,17.5629
29.5,18.3942
29.6,16.8858
29.7,17.7942
29.8,19.6458
29.9,18.3171
30,18.3171
30.1,17.16
30.2,19.6029
30.3,19.68
30.4,16.6371
30.5,19.1229
30.6,17.16
30.7,19.68
30.8,17.9229
30.9,16.8771
31,19.6029
31.1,17.8371
31.2,17.3571
31.3,18.84
31.4,17.16
31.5,17.6058
31.6,16.3542
31.7,18.8058
31.8,19.7142
31.9,19.1658
32,17.5542
32.1,16.92
32.2,15.9258
32.3,15.9942
32.4,16.92
32.5,16.56
32.6,14.9229
32.7,18.9171
32.8,19.1658
32.9,17.1942
33,13.32
33.1,13.8858
33.2,17.88
33.3,17.3142
33.4,19.6458
33.5,19.68
33.6,15.4371
33.7,15.72
33.8,14.8029
33.9,15.6771
34,19.4829
34.1,19.7571
34.2,17.52
34.3,17.0829
34.4,16.1142
34.5,19.6029
34.6,19.68
34.7,19.32
34.8,18.7629
34.9,19.2342
35,17.64
35.1,16.6029
35.2,16.3629
35.3,12.9942
35.4,18.24
35.5,16.92
35.6,19.2429
35.7,19.7229
35.8,19.56
35.9,15.2742
36,16.5258
36.1,17.7942
36.2,16.4829
36.3,16.32
36.4,15.4029
36.5,15.0342
36.6,16.8
36.7,13.4829
36.8,16.4829
36.9,19.3542
37,15.6858
37.1,18
37.2,19.2342
37.3,15.24
37.4,18
37.5,14.4
37.6,18.5658
37.7,16.1571
37.8,18.0771
37.9,16.2429
38,17.64
38.1,17.6829
38.2,17.4342
38.3,17.64
38.4,16.5258
38.5,19.6371
38.6,19.5171
38.7,13.8429
38.8,15.4029
38.9,16.32
39,16.9971
39.1,16.92
39.2,18.1629
39.3,15.0771
39.4,18.8829
39.5,18.5142
39.6,18.84
39.7,19.2858
39.8,16.3971
39.9,16.7229
40,17.52
40.1,13.6371
40.2,14.3229
40.3,17.4
40.4,14.88
40.5,17.04
40.6,16.32
40.7,17.4342
40.8,18.48
40.9,19.7229
41,16.1571
41.1,14.6829
41.2,16.3629
41.3,17.9571
41.4,17.5629
41.5,18.12
41.6,17.3142
41.7,19.1658
41.8,18.3942
41.9,18
42,17.2029
42.1,15.8829
42.2,15.6
42.3,17.3571
42.4,18.7971
42.5,16.32
42.6,16.3629
42.7,15.4029
