5,1.24352
5.1,1.20064
5.2,1.20064
5.3,1.20064
5.4,1.20064
5.5,1.20064
5.6,1.20064
5.7,1.20064
5.8,1.15776
5.9,1.20064
6,1.20064
6.1,1.24352
6.2,1.15776
6.3,1.20064
6.4,1.24352
6.5,1.15776
6.6,1.20064
6.7,1.15776
6.8,1.20064
6.9,1.20064
7,1.20064
7.1,1.20064
7.2,1.20064
7.3,1.11488
7.4,1.24352
7.5,1.24352
7.6,1.20064
7.7,1.20064
7.8,1.20064
7.9,1.20064
8,1.15776
8.1,1.20064
8.2,1.20064
8.3,1.24352
8.4,1.20064
8.5,1.20064
8.6,1.20064
8.7,1.20064
8.8,1.20064
8.9,1.20064
9,1.20064
9.1,1.24352
9.2,1.20064
9.3,1.15776
9.4,1.20064
9.5,1.24352
9.6,1.20064
9.7,1.15776
9.8,1.24352
9.9,1.15776
10,1.24352
10.1,1.15776
10.2,1.24352
10.3,1.15776
10.4,1.20064
10.5,1.20064
10.6,1.20064
10.7,1.20064
10.8,1.20064
10.9,1.20064
11,1.20064
11.1,1.20064
11.2,1.20064
11.3,1.20064
11.4,1.20064
11.5,1.20064
11.6,1.24352
11.7,1.24352
11.8,1.15776
11.9,1.20064
12,1.24352
12.1,1.15776
12.2,1.20064
12.3,1.20064
12.4,1.20064
12.5,1.24352
12.6,1.20064
12.7,1.20064
12.8,1.20064
12.9,1.15776
13,1.15776
13.1,1.20064
13.2,1.20064
13.3,1.20064
13.4,1.20064
13.5,1.15776
13.6,1.15776
13.7,1.24352
13.8,1.20064
13.9,1.20064
14,1.15776
14.1,1.20064
14.2,1.20064
14.3,1.15776
14.4,1.24352
14.5,1.15776
14.6,1.20064
14.7,1.20064
14.8,1.15776
14.9,1.20064
15,1.20064
15.1,1.20064
15.2,1.20064
15.3,1.24352
15.4,1.15776
15.5,1.24352
15.6,1.20064
15.7,1.24352
15.8,1.20064
15.9,1.20064
16,1.20064
16.1,1.20064
16.2,1.20064
16.3,1.24352
16.4,1.15776
16.5,1.20064
